X_Value,Untitled,Untitled1
0.092100,17.328626,0.363170
0.092200,17.328626,3.955039
0.092300,17.328626,0.522102
0.092400,17.392188,0.426743
0.092500,17.455750,0.617461
0.092600,17.392188,0.426743
0.092700,17.360407,-10.412437
0.092800,17.392188,1.634628
0.092900,17.010814,1.126044
0.093000,17.360407,0.299597
0.093100,17.360407,-3.260486
0.093200,17.296844,0.522102
0.093300,17.106157,0.458529
0.093400,16.152722,0.522102
0.093500,17.582875,0.426743
0.093600,18.218498,0.681034
0.093700,18.123155,0.394956
0.093800,17.614656,0.458529
0.093900,14.881475,0.458529
0.094000,17.360407,0.458529
0.094100,18.027811,0.522102
0.094200,17.423969,0.553888
0.094300,17.519313,0.363170
0.094400,16.979033,0.458529
0.094500,17.487531,0.013519
0.094600,17.423969,0.331383
0.094700,17.487531,0.553888
0.094800,17.487531,0.617461
0.094900,17.551094,0.267810
0.095000,17.551094,-0.463278
0.095100,17.487531,0.839966
0.095200,17.678218,1.857133
0.095300,17.519313,1.221404
0.095400,16.661221,1.189617
0.095500,17.455750,-0.685783
0.095600,17.519313,-1.321512
0.095700,17.328626,0.490315
0.095800,17.233282,0.490315
0.095900,18.726997,0.458529
0.096000,18.059593,0.585675
0.096100,15.199287,0.490315
0.096200,17.487531,0.426743
0.096300,16.279847,0.458529
0.096400,19.743995,2.778940
0.096500,17.360407,-0.558637
0.096600,17.201501,0.363170
0.096700,17.392188,0.585675
0.096800,17.423969,0.458529
0.096900,17.265063,0.458529
0.097000,17.582875,0.871753
0.097100,17.265063,0.363170
0.097200,17.233282,0.426743
0.097300,17.201501,0.490315
0.097400,17.487531,0.204237
0.097500,17.360407,-0.272559
0.097600,17.296844,1.030685
0.097700,17.487531,1.571055
0.097800,17.328626,-0.495065
0.097900,17.169720,-0.208986
0.098000,17.392188,-1.989028
0.098100,17.201501,1.348550
0.098200,17.328626,0.458529
0.098300,17.614656,0.522102
0.098400,17.932468,0.458529
0.098500,16.851908,0.649248
0.098600,14.913256,0.553888
0.098700,16.470534,0.394956
0.098800,16.756564,4.145757
0.098900,20.379618,0.490315
0.099000,17.360407,-0.367919
0.099100,17.423969,0.458529
0.099200,17.392188,0.522102
0.099300,17.487531,27.413440
0.099400,17.551094,0.426743
0.099500,17.614656,0.490315
0.099600,17.487531,0.585675
0.099700,17.487531,0.490315
0.099800,17.551094,0.458529
0.099900,17.614656,0.267810
0.100000,17.551094,1.126044
0.100100,17.551094,1.698201
0.100200,17.360407,0.681034
0.100300,17.582875,1.062472
0.100400,17.487531,0.394956
0.100500,17.678218,-1.830096
0.100600,17.710000,0.394956
0.100700,17.392188,0.394956
0.100800,17.360407,0.490315
0.100900,18.377404,0.522102
0.101000,19.140152,0.394956
0.101100,38.558450,0.458529
0.101200,17.137938,0.553888
0.101300,15.771348,0.458529
0.101400,17.646437,0.458529
0.101500,17.710000,0.522102
0.101600,17.773562,0.553888
0.101700,17.773562,0.394956
0.101800,17.805343,0.553888
0.101900,17.741781,0.140664
0.102000,17.805343,0.394956
0.102100,17.646437,-0.177200
0.102200,17.710000,21.755452
0.102300,17.678218,0.617461
0.102400,17.455750,0.617461
0.102500,17.805343,0.013519
0.102600,17.678218,1.634628
0.102700,17.741781,1.634628
0.102800,17.614656,0.839966
0.102900,17.582875,1.062472
0.103000,17.614656,-4.086934
0.103100,17.837124,0.490315
0.103200,17.582875,0.458529
0.103300,17.265063,0.585675
0.103400,19.044809,-1.099007
0.103500,18.758778,0.490315
0.103600,18.059593,0.458529
0.103700,18.631654,0.426743
0.103800,13.006386,0.553888
0.103900,17.487531,0.331383
0.104000,17.328626,0.490315
0.104100,17.455750,0.490315
0.104200,17.519313,0.522102
0.104300,17.423969,0.363170
0.104400,17.423969,0.522102
0.104500,17.392188,0.490315
0.104600,17.296844,0.490315
0.104700,17.392188,0.522102
0.104800,17.423969,0.649248
0.104900,17.392188,0.140664
0.105000,17.392188,0.204237
0.105100,17.360407,0.935326
0.105200,17.233282,0.744607
0.105300,17.137938,1.761774
0.105400,17.265063,0.426743
0.105500,17.328626,-3.006194
0.105600,17.265063,0.490315
0.105700,16.915470,0.458529
0.105800,17.423969,0.426743
0.105900,18.631654,0.490315
0.106000,17.868905,0.490315
0.106100,17.900687,0.299597
0.106200,16.216284,0.458529
0.106300,15.421755,0.585675
0.106400,17.265063,0.458529
0.106500,17.106157,0.363170
0.106600,17.169720,0.553888
0.106700,17.392188,0.490315
0.106800,17.169720,0.299597
0.106900,19.775776,0.458529
0.107000,3.186003,0.394956
0.107100,17.137938,0.299597
0.107200,-11.941835,0.490315
0.107300,17.265063,0.617461
0.107400,17.169720,0.553888
0.107500,17.233282,-0.908288
0.107600,17.233282,-1.957241
0.107700,16.724783,0.617461
0.107800,17.169720,-0.145414
0.107900,17.074376,3.510028
0.108000,17.137938,0.490315
0.108100,17.265063,0.394956
0.108200,17.582875,0.553888
0.108300,16.756564,0.553888
0.108400,14.722569,0.490315
0.108500,16.311628,0.172451
0.108600,16.502315,0.299597
0.108700,20.538524,0.299597
0.108800,17.137938,0.585675
0.108900,17.233282,0.522102
0.109000,17.233282,0.077092
0.109100,17.201501,0.331383
0.109200,17.455750,-3.260486
0.109300,17.296844,0.363170
0.109400,17.169720,0.458529
0.109500,17.137938,0.681034
0.109600,17.201501,0.490315
0.109700,17.010814,0.140664
0.109800,14.817913,0.172451
0.109900,17.328626,0.871753
0.110000,17.106157,1.253190
0.110100,17.106157,1.284977
0.110200,16.057379,0.998899
0.110300,17.106157,-0.526851
0.110400,17.010814,-1.194366
0.110500,16.979033,0.522102
0.110600,16.788346,0.458529
0.110700,17.646437,0.553888
0.110800,18.599872,0.490315
0.110900,16.311628,0.458529
0.111000,17.360407,0.172451
0.111100,14.659007,0.490315
0.111200,16.693002,0.331383
0.111300,17.010814,0.490315
0.111400,17.042595,0.585675
0.111500,17.106157,0.585675
0.111600,17.010814,0.363170
0.111700,16.756564,0.522102
0.111800,16.979033,0.426743
0.111900,16.915470,0.331383
0.112000,16.851908,7.006538
0.112100,17.042595,-2.688330
0.112200,17.614656,0.458529
0.112300,17.074376,0.108878
0.112400,17.010814,-0.653997
0.112500,17.010814,-0.749356
0.112600,16.820127,1.380336
0.112700,17.265063,1.888919
0.112800,17.074376,3.923252
0.112900,17.201501,0.490315
0.113000,17.106157,-0.336132
0.113100,16.502315,0.490315
0.113200,16.057379,0.585675
0.113300,16.470534,0.617461
0.113400,17.868905,0.426743
0.113500,17.010814,0.140664
0.113600,20.220712,0.426743
0.113700,18.059593,0.458529
0.113800,17.042595,0.490315
0.113900,17.042595,0.553888
0.114000,20.030025,0.617461
0.114100,17.010814,0.331383
0.114200,17.169720,0.490315
0.114300,16.947251,0.553888
0.114400,16.883689,0.394956
0.114500,16.979033,0.331383
0.114600,16.883689,0.490315
0.114700,17.646437,0.808180
0.114800,17.201501,1.316763
0.114900,17.360407,0.172451
0.115000,17.010814,0.744607
0.115100,17.042595,-0.431492
0.115200,16.788346,-1.575804
0.115300,17.010814,0.426743
0.115400,16.979033,0.394956
0.115500,16.947251,0.490315
0.115600,17.328626,0.458529
0.115700,17.487531,0.522102
0.115800,15.008600,0.426743
0.115900,17.265063,0.490315
0.116000,14.945037,0.458529
0.116100,17.773562,0.331383
0.116200,17.010814,1.634628
0.116300,17.169720,0.490315
0.116400,16.820127,0.458529
0.116500,17.233282,0.490315
0.116600,17.201501,0.522102
0.116700,17.360407,0.490315
0.116800,17.360407,0.331383
0.116900,18.091374,0.490315
0.117000,17.233282,0.522102
0.117100,17.233282,0.585675
0.117200,17.265063,0.490315
0.117300,17.328626,0.140664
0.117400,16.820127,0.363170
0.117500,17.233282,1.729987
0.117600,17.233282,0.458529
0.117700,17.296844,3.573601
0.117800,17.328626,1.634628
0.117900,17.423969,0.490315
0.118000,17.487531,0.490315
0.118100,17.106157,0.490315
0.118200,16.216284,0.553888
0.118300,18.282061,2.174997
0.118400,17.010814,0.426743
0.118500,18.758778,0.426743
0.118600,18.504529,0.458529
0.118700,17.360407,0.363170
0.118800,26.704072,0.522102
0.118900,17.233282,0.585675
0.119000,17.455750,-3.324059
0.119100,17.392188,0.585675
0.119200,17.328626,0.522102
0.119300,17.487531,0.458529
0.119400,17.614656,0.490315
0.119500,17.360407,0.490315
0.119600,17.487531,0.236024
0.119700,17.519313,0.394956
0.119800,17.551094,1.284977
0.119900,17.487531,-1.353299
0.120000,17.392188,0.585675
0.120100,17.328626,-0.336132
0.120200,17.423969,-0.367919
0.120300,17.233282,0.490315
0.120400,17.074376,0.458529
0.120500,17.710000,12.283089
0.120600,16.438753,0.490315
0.120700,15.040381,0.490315
0.120800,17.900687,0.522102
0.120900,18.123155,0.426743
0.121000,20.411399,0.744607
0.121100,17.423969,0.426743
0.121200,17.519313,0.363170
0.121300,17.423969,0.490315
0.121400,17.487531,0.617461
0.121500,17.487531,0.363170
0.121600,17.487531,0.426743
0.121700,16.216284,0.363170
0.121800,17.519313,0.458529
0.121900,17.678218,0.935326
0.122000,17.455750,0.299597
0.122100,17.646437,0.267810
0.122200,17.678218,0.236024
0.122300,17.646437,1.793560
0.122400,17.710000,-0.177200
0.122500,17.582875,0.617461
0.122600,14.722569,-0.050054
0.122700,17.582875,-0.971861
0.122800,17.423969,0.426743
0.122900,17.996030,0.363170
0.123000,18.282061,0.585675
0.123100,17.328626,0.553888
0.123200,15.072162,0.426743
0.123300,16.851908,0.490315
0.123400,16.597659,0.426743
0.123500,20.252493,-0.113627
0.123600,17.551094,-18.581556
0.123700,17.710000,0.522102
0.123800,17.710000,0.522102
0.123900,22.095802,0.490315
0.124000,17.678218,0.522102
0.124100,17.773562,0.363170
0.124200,17.646437,0.394956
0.124300,17.710000,0.394956
0.124400,17.900687,0.585675
0.124500,17.710000,0.045305
0.124600,17.805343,0.045305
0.124700,17.837124,0.617461
0.124800,17.868905,0.617461
0.124900,17.741781,1.189617
0.125000,17.741781,1.062472
0.125100,17.837124,-0.081841
0.125200,17.837124,0.490315
0.125300,17.773562,0.426743
0.125400,17.233282,0.426743
0.125500,17.741781,0.490315
0.125600,19.044809,0.490315
0.125700,17.932468,0.394956
0.125800,18.440967,0.458529
0.125900,16.820127,0.490315
0.126000,15.517099,-1.289726
0.126100,17.868905,0.490315
0.126200,17.868905,0.649248
0.126300,17.932468,0.522102
0.126400,18.885903,0.394956
0.126500,17.837124,0.553888
0.126600,18.027811,0.426743
0.126700,17.932468,0.331383
0.126800,17.392188,0.458529
0.126900,17.519313,0.617461
0.127000,18.282061,0.426743
0.127100,17.932468,-0.177200
0.127200,17.964249,-0.431492
0.127300,17.964249,0.681034
0.127400,16.947251,1.825346
0.127500,17.964249,1.984279
0.127600,18.091374,3.573601
0.127700,18.186717,0.649248
0.127800,18.059593,0.394956
0.127900,18.154936,0.458529
0.128000,17.487531,0.394956
0.128100,18.822341,0.553888
0.128200,18.123155,0.744607
0.128300,19.457964,0.363170
0.128400,20.602086,0.394956
0.128500,16.788346,0.490315
0.128600,18.027811,0.458529
0.128700,17.996030,0.553888
0.128800,18.027811,0.617461
0.128900,17.868905,0.363170
0.129000,18.154936,0.617461
0.129100,18.059593,0.490315
0.129200,18.123155,0.299597
0.129300,18.027811,0.394956
0.129400,18.123155,0.458529
0.129500,18.123155,0.776394
0.129600,18.282061,0.808180
0.129700,18.186717,-1.989028
0.129800,18.059593,0.490315
0.129900,18.059593,-0.399705
0.130000,18.027811,3.223950
0.130100,17.900687,0.394956
0.130200,17.996030,0.553888
0.130300,18.345623,0.458529
0.130400,19.521526,0.585675
0.130500,18.504529,0.712821
0.130600,18.345623,0.681034
0.130700,18.345623,0.522102
0.130800,15.676004,0.363170
0.130900,15.676004,0.426743
0.131000,18.027811,0.585675
0.131100,18.218498,0.553888
0.131200,18.250280,0.458529
0.131300,18.123155,0.585675
0.131400,18.218498,0.490315
0.131500,18.186717,-0.399705
0.131600,18.123155,0.394956
0.131700,18.218498,0.553888
0.131800,18.186717,3.605388
0.131900,18.218498,-9.172766
0.132000,18.250280,0.522102
0.132100,18.218498,9.740173
0.132200,18.186717,0.553888
0.132300,19.966463,0.712821
0.132400,17.996030,2.016065
0.132500,18.123155,3.351096
0.132600,18.313842,0.458529
0.132700,18.091374,0.426743
0.132800,17.487531,0.426743
0.132900,17.010814,0.553888
0.133000,18.949465,0.267810
0.133100,17.868905,0.458529
0.133200,18.631654,0.617461
0.133300,21.142366,0.553888
0.133400,17.900687,0.426743
0.133500,38.780918,0.331383
0.133600,17.964249,0.585675
0.133700,22.191145,0.426743
0.133800,20.157150,0.522102
0.133900,17.964249,0.490315
0.134000,18.027811,0.299597
0.134100,17.773562,0.490315
0.134200,17.837124,0.490315
0.134300,17.996030,0.236024
0.134400,17.964249,0.013519
0.134500,17.900687,0.776394
0.134600,17.964249,2.016065
0.134700,17.868905,3.065018
0.134800,17.773562,1.475695
0.134900,17.964249,0.108878
0.135000,17.837124,-1.607590
0.135100,17.741781,0.490315
0.135200,17.519313,20.865431
0.135300,18.250280,0.522102
0.135400,19.394402,0.426743
0.135500,18.726997,0.204237
0.135600,18.885903,0.522102
0.135700,17.265063,0.458529
0.135800,15.834910,0.458529
0.135900,17.837124,0.426743
0.136000,17.868905,0.363170
0.136100,17.996030,0.426743
0.136200,17.932468,0.585675
0.136300,17.996030,0.331383
0.136400,17.932468,0.363170
0.136500,17.837124,0.490315
0.136600,17.614656,0.299597
0.136700,17.932468,0.490315
0.136800,17.837124,0.808180
0.136900,17.868905,0.744607
0.137000,18.027811,0.108878
0.137100,17.837124,-2.020814
0.137200,17.932468,-0.399705
0.137300,17.996030,-0.208986
0.137400,17.837124,3.541815
0.137500,17.837124,0.871753
0.137600,17.900687,0.394956
0.137700,18.282061,0.649248
0.137800,18.536310,0.585675
0.137900,15.771348,0.553888
0.138000,18.345623,0.172451
0.138100,17.074376,0.426743
0.138200,20.983460,0.236024
0.138300,17.964249,0.363170
0.138400,17.837124,0.585675
0.138500,17.964249,0.585675
0.138600,18.091374,0.553888
0.138700,17.996030,0.808180
0.138800,18.091374,0.299597
0.138900,18.059593,-0.145414
0.139000,17.837124,0.331383
0.139100,18.027811,0.585675
0.139200,17.964249,0.712821
0.139300,17.964249,0.140664
0.139400,17.932468,1.189617
0.139500,20.347837,2.143211
0.139600,18.027811,0.458529
0.139700,17.837124,0.808180
0.139800,18.059593,-1.861882
0.139900,17.805343,-1.989028
0.140000,17.678218,0.522102
0.140100,17.900687,0.458529
0.140200,18.504529,0.426743
0.140300,18.663435,0.490315
0.140400,18.218498,0.553888
0.140500,17.074376,0.077092
0.140600,15.231068,0.490315
0.140700,15.771348,0.522102
0.140800,17.837124,0.426743
0.140900,17.646437,0.522102
0.141000,17.710000,0.712821
0.141100,17.710000,0.490315
0.141200,17.773562,0.490315
0.141300,17.551094,7.705840
0.141400,17.710000,0.426743
0.141500,17.455750,0.299597
0.141600,17.360407,0.522102
0.141700,17.614656,0.426743
0.141800,17.582875,-33.235110
0.141900,17.455750,-0.749356
0.142000,20.284275,-1.734736
0.142100,17.551094,0.871753
0.142200,17.328626,-0.081841
0.142300,17.392188,3.478242
0.142400,17.328626,0.426743
0.142500,17.423969,0.458529
0.142600,17.805343,0.394956
0.142700,16.788346,0.585675
0.142800,15.008600,0.458529
0.142900,17.360407,0.490315
0.143000,16.534096,0.426743
0.143100,18.409185,0.299597
0.143200,17.265063,0.394956
0.143300,17.265063,0.522102
0.143400,16.979033,0.522102
0.143500,17.296844,0.522102
0.143600,16.947251,0.394956
0.143700,17.233282,0.681034
0.143800,17.265063,0.299597
0.143900,17.741781,0.236024
0.144000,17.074376,0.426743
0.144100,17.233282,0.490315
0.144200,17.074376,0.903539
0.144300,17.233282,-0.526851
0.144400,17.710000,-1.989028
0.144500,16.979033,0.681034
0.144600,17.074376,-0.336132
0.144700,16.979033,-3.133340
0.144800,16.979033,0.394956
0.144900,16.216284,0.553888
0.145000,17.265063,0.394956
0.145100,17.805343,0.426743
0.145200,17.233282,0.617461
0.145300,15.326412,0.458529
0.145400,16.089160,0.394956
0.145500,14.849694,0.522102
0.145600,14.404758,0.331383
0.145700,16.851908,0.394956
0.145800,16.883689,0.522102
0.145900,16.597659,0.490315
0.146000,16.947251,0.458529
0.146100,16.851908,0.458529
0.146200,16.724783,0.458529
0.146300,16.851908,0.363170
0.146400,16.089160,0.522102
0.146500,15.771348,0.744607
0.146600,24.733639,4.940419
0.146700,16.820127,0.236024
0.146800,16.693002,-35.936958
0.146900,16.025597,1.348550
0.147000,16.724783,0.013519
0.147100,16.565877,1.284977
0.147200,16.629440,0.585675
0.147300,16.565877,0.331383
0.147400,16.661221,0.522102
0.147500,16.597659,0.077092
0.147600,15.453536,0.522102
0.147700,14.341195,0.490315
0.147800,16.502315,0.553888
0.147900,15.644223,0.522102
0.148000,19.680432,0.108878
0.148100,16.534096,0.458529
0.148200,16.311628,0.490315
0.148300,16.597659,0.681034
0.148400,16.661221,0.522102
0.148500,16.597659,0.204237
0.148600,16.597659,0.490315
0.148700,16.406971,0.363170
0.148800,16.438753,-4.214079
0.148900,16.438753,0.458529
0.149000,22.064020,0.585675
0.149100,16.534096,0.808180
0.149200,16.629440,0.839966
0.149300,16.375190,-2.020814
0.149400,17.233282,0.394956
0.149500,16.248066,-0.558637
0.149600,16.279847,-0.272559
0.149700,16.279847,0.458529
0.149800,16.375190,0.458529
0.149900,16.724783,0.426743
0.150000,16.851908,-0.272559
0.150100,14.404758,0.490315
0.150200,16.724783,0.553888
0.150300,15.866692,0.363170
0.150400,14.341195,0.426743
0.150500,16.375190,0.839966
0.150600,16.152722,0.458529
0.150700,16.216284,0.585675
0.150800,16.311628,0.522102
0.150900,16.406971,0.458529
0.151000,16.311628,0.426743
0.151100,16.216284,0.458529
0.151200,16.248066,0.267810
0.151300,16.279847,0.426743
0.151400,16.057379,0.649248
0.151500,16.311628,0.776394
0.151600,16.311628,-3.864428
0.151700,16.248066,-2.434038
0.151800,16.343409,0.935326
0.151900,16.184503,-1.416872
0.152000,16.184503,0.490315
0.152100,16.057379,0.394956
0.152200,16.248066,0.363170
0.152300,16.534096,0.394956
0.152400,16.248066,0.490315
0.152500,15.040381,0.553888
0.152600,14.754350,0.490315
0.152700,15.326412,0.522102
0.152800,16.057379,0.426743
0.152900,19.140152,0.363170
0.153000,16.184503,0.363170
0.153100,16.311628,0.522102
0.153200,16.279847,0.426743
0.153300,16.279847,0.458529
0.153400,16.343409,0.522102
0.153500,16.406971,0.585675
0.153600,55.497815,0.426743
0.153700,16.279847,0.585675
0.153800,16.343409,0.522102
0.153900,16.438753,0.458529
0.154000,16.470534,-0.145414
0.154100,16.470534,-0.050054
0.154200,16.343409,1.666414
0.154300,16.311628,1.888919
0.154400,16.438753,0.935326
0.154500,16.438753,2.174997
0.154600,16.502315,-1.512231
0.154700,16.502315,0.458529
0.154800,15.930254,0.394956
0.154900,15.898473,0.458529
0.155000,17.519313,0.617461
0.155100,17.932468,0.426743
0.155200,3.376690,0.426743
0.155300,17.932468,0.490315
0.155400,14.182289,0.394956
0.155500,16.406971,0.299597
0.155600,16.406971,0.617461
0.155700,16.502315,0.490315
0.155800,16.470534,0.394956
0.155900,16.311628,0.331383
0.156000,16.343409,0.458529
0.156100,16.375190,0.363170
0.156200,16.375190,0.394956
0.156300,16.343409,0.363170
0.156400,15.930254,0.299597
0.156500,30.740281,0.553888
0.156600,16.629440,1.380336
0.156700,16.406971,-1.385085
0.156800,16.406971,0.712821
0.156900,16.248066,-0.050054
0.157000,16.502315,-2.020814
0.157100,16.470534,0.426743
0.157200,16.184503,0.394956
0.157300,16.438753,0.458529
0.157400,16.979033,0.394956
0.157500,15.103943,0.490315
0.157600,16.883689,0.490315
0.157700,16.025597,0.426743
0.157800,14.245852,0.394956
0.157900,8.970177,0.458529
0.158000,16.375190,0.458529
0.158100,16.343409,0.490315
0.158200,16.311628,0.490315
0.158300,16.438753,0.363170
0.158400,16.565877,0.267810
0.158500,16.248066,0.426743
0.158600,16.343409,2.524648
0.158700,16.311628,-0.145414
0.158800,16.152722,0.363170
0.158900,16.406971,0.871753
0.159000,16.406971,0.681034
0.159100,16.438753,-0.431492
0.159200,16.279847,0.839966
0.159300,15.739567,-0.431492
0.159400,16.216284,-0.717570
0.159500,16.184503,-0.018268
0.159600,16.152722,0.490315
0.159700,16.279847,0.426743
0.159800,17.010814,0.426743
